event_id,timestamp,campaign_id,campaign_name,format,event_type,cost,revenue
EVT_213954,2026-07-31 16:24:34,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_115814,2026-07-31 15:02:17,CMP_102,Tech Gadgets Launch,CTV,q4_100,0.0,0.0
EVT_971877,2026-07-31 20:13:13,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_927417,2026-07-30 10:27:45,CMP_103,B2B SaaS Trial,Display,impression,0.0094,0.0
EVT_239354,2026-07-30 03:03:43,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_193703,2026-07-30 22:55:27,CMP_103,B2B SaaS Trial,Display,impression,0.0144,0.0
EVT_599219,2026-07-28 23:34:52,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_660609,2026-07-30 04:58:19,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_183890,2026-07-28 22:26:49,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_264662,2026-07-31 14:18:59,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_749866,2026-07-31 08:25:31,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_389515,2026-07-30 04:58:41,CMP_102,Tech Gadgets Launch,CTV,impression,0.0096,0.0
EVT_252254,2026-07-30 08:45:38,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_914083,2026-07-30 08:11:40,CMP_103,B2B SaaS Trial,Display,impression,0.0138,0.0
EVT_429890,2026-07-29 19:27:00,CMP_102,Tech Gadgets Launch,CTV,impression,0.0099,0.0
EVT_852208,2026-07-28 22:31:50,CMP_103,B2B SaaS Trial,Display,impression,0.003,0.0
EVT_402306,2026-07-31 15:04:41,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_219314,2026-07-29 05:22:57,CMP_102,Tech Gadgets Launch,CTV,impression,0.0054,0.0
EVT_343630,2026-07-31 17:27:22,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_776288,2026-07-29 10:38:52,CMP_102,Tech Gadgets Launch,CTV,impression,0.0035,0.0
EVT_892644,2026-07-29 16:34:15,CMP_101,Summer Apparel,OLV,impression,0.0063,0.0
EVT_801491,2026-07-29 05:20:31,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_387114,2026-07-31 09:11:27,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_152539,2026-07-29 04:11:02,CMP_103,B2B SaaS Trial,Display,impression,0.0098,0.0
EVT_429046,2026-07-30 16:26:28,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_464342,2026-07-30 23:54:46,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_769326,2026-07-28 23:30:11,CMP_103,B2B SaaS Trial,Display,impression,0.0102,0.0
EVT_902337,2026-07-30 15:22:06,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_300610,2026-07-29 21:50:24,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_982363,2026-07-30 05:33:12,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_745554,2026-07-30 22:33:12,CMP_103,B2B SaaS Trial,Display,impression,0.014,0.0
EVT_275861,2026-07-29 19:01:56,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_559845,2026-07-30 13:51:09,CMP_101,Summer Apparel,OLV,impression,0.0115,0.0
EVT_651436,2026-07-31 09:20:24,CMP_103,B2B SaaS Trial,Display,impression,0.0048,0.0
EVT_407077,2026-07-30 17:59:30,CMP_103,B2B SaaS Trial,Display,impression,0.0029,0.0
EVT_577948,2026-07-29 21:56:29,CMP_101,Summer Apparel,OLV,impression,0.0074,0.0
EVT_862434,2026-07-29 06:50:11,CMP_102,Tech Gadgets Launch,CTV,impression,0.013,0.0
EVT_353029,2026-07-30 14:58:00,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_864734,2026-07-31 07:18:14,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_820828,2026-07-31 04:57:53,CMP_101,Summer Apparel,OLV,impression,0.0086,0.0
EVT_922365,2026-07-29 03:28:18,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_712881,2026-07-31 13:42:30,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_690199,2026-07-29 22:20:40,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_784890,2026-07-31 15:22:36,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_419963,2026-07-31 08:57:34,CMP_101,Summer Apparel,OLV,impression,0.0102,0.0
EVT_600827,2026-07-29 05:49:59,CMP_102,Tech Gadgets Launch,CTV,impression,0.0033,0.0
EVT_868437,2026-07-31 03:41:30,CMP_101,Summer Apparel,OLV,impression,0.0143,0.0
EVT_138936,2026-07-31 06:39:07,CMP_101,Summer Apparel,OLV,impression,0.0074,0.0
EVT_960627,2026-07-30 17:56:07,CMP_102,Tech Gadgets Launch,CTV,impression,0.006,0.0
EVT_759439,2026-07-30 16:36:20,CMP_103,B2B SaaS Trial,Display,impression,0.0108,0.0
EVT_616849,2026-07-30 04:07:56,CMP_101,Summer Apparel,OLV,click,0.0,0.0
EVT_265100,2026-07-29 21:36:07,CMP_103,B2B SaaS Trial,Display,impression,0.0082,0.0
EVT_409463,2026-07-30 17:40:55,CMP_101,Summer Apparel,OLV,impression,0.0022,0.0
EVT_182515,2026-07-30 19:37:22,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_693216,2026-07-31 06:35:42,CMP_103,B2B SaaS Trial,Display,impression,0.0144,0.0
EVT_931099,2026-07-30 12:04:53,CMP_103,B2B SaaS Trial,Display,impression,0.0106,0.0
EVT_162518,2026-07-31 12:31:19,CMP_102,Tech Gadgets Launch,CTV,impression,0.0077,0.0
EVT_908531,2026-07-30 04:38:58,CMP_103,B2B SaaS Trial,Display,q4_100,0.0,0.0
EVT_854633,2026-07-29 13:08:14,CMP_101,Summer Apparel,OLV,impression,0.0041,0.0
EVT_342366,2026-07-30 05:34:00,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_451529,2026-07-30 21:57:50,CMP_103,B2B SaaS Trial,Display,impression,0.0025,0.0
EVT_373597,2026-07-29 07:23:12,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_681580,2026-07-29 22:38:18,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_533394,2026-07-31 10:52:42,CMP_102,Tech Gadgets Launch,CTV,impression,0.006,0.0
EVT_890366,2026-07-29 06:49:13,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_923339,2026-07-29 04:47:10,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_601681,2026-07-29 17:41:57,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_492747,2026-07-29 14:36:58,CMP_102,Tech Gadgets Launch,CTV,impression,0.0076,0.0
EVT_879474,2026-07-29 09:39:20,CMP_103,B2B SaaS Trial,Display,click,0.0,0.0
EVT_118773,2026-07-31 09:12:33,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_747954,2026-07-29 19:30:04,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_528478,2026-07-30 19:59:01,CMP_103,B2B SaaS Trial,Display,impression,0.0106,0.0
EVT_931286,2026-07-30 20:17:51,CMP_103,B2B SaaS Trial,Display,impression,0.0071,0.0
EVT_568742,2026-07-30 23:31:26,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_852851,2026-07-30 05:28:10,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_124555,2026-07-30 04:42:16,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_501265,2026-07-30 01:39:18,CMP_101,Summer Apparel,OLV,impression,0.0095,0.0
EVT_303320,2026-07-30 03:41:07,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_419577,2026-07-31 02:36:33,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_974229,2026-07-29 04:46:21,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_561375,2026-07-29 20:21:05,CMP_102,Tech Gadgets Launch,CTV,impression,0.006,0.0
EVT_705620,2026-07-30 01:35:10,CMP_102,Tech Gadgets Launch,CTV,impression,0.0089,0.0
EVT_841692,2026-07-30 01:39:49,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_693230,2026-07-30 18:03:23,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_732527,2026-07-30 05:42:53,CMP_103,B2B SaaS Trial,Display,impression,0.0071,0.0
EVT_794373,2026-07-29 04:59:19,CMP_101,Summer Apparel,OLV,impression,0.0082,0.0
EVT_699351,2026-07-31 01:47:58,CMP_103,B2B SaaS Trial,Display,impression,0.015,0.0
EVT_289415,2026-07-30 08:32:40,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_556708,2026-07-30 22:07:50,CMP_102,Tech Gadgets Launch,CTV,impression,0.0087,0.0
EVT_831568,2026-07-31 10:27:18,CMP_103,B2B SaaS Trial,Display,impression,0.005,0.0
EVT_979030,2026-07-30 09:32:08,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_397878,2026-07-30 03:17:40,CMP_101,Summer Apparel,OLV,impression,0.007,0.0
EVT_864882,2026-07-30 02:04:48,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_603705,2026-07-29 03:45:03,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_448126,2026-07-31 11:41:04,CMP_101,Summer Apparel,OLV,impression,0.0068,0.0
EVT_208318,2026-07-30 16:20:05,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_101276,2026-07-29 04:07:47,CMP_103,B2B SaaS Trial,Display,impression,0.0082,0.0
EVT_926019,2026-07-31 08:30:23,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_934112,2026-07-30 08:03:06,CMP_101,Summer Apparel,OLV,impression,0.0112,0.0
EVT_323126,2026-07-30 03:57:35,CMP_101,Summer Apparel,OLV,impression,0.0121,0.0
EVT_304466,2026-07-29 16:05:49,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_409162,2026-07-31 00:04:07,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_184162,2026-07-28 21:33:20,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_152708,2026-07-30 21:46:46,CMP_101,Summer Apparel,OLV,impression,0.0036,0.0
EVT_765088,2026-07-29 17:24:54,CMP_103,B2B SaaS Trial,Display,impression,0.0112,0.0
EVT_786513,2026-07-29 05:32:34,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_512351,2026-07-31 09:03:33,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_296473,2026-07-31 19:34:01,CMP_102,Tech Gadgets Launch,CTV,impression,0.0146,0.0
EVT_496971,2026-07-30 23:44:59,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_190648,2026-07-29 16:10:50,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_974385,2026-07-29 05:08:40,CMP_102,Tech Gadgets Launch,CTV,impression,0.0115,0.0
EVT_890104,2026-07-29 07:03:44,CMP_103,B2B SaaS Trial,Display,q4_100,0.0,0.0
EVT_534407,2026-07-30 00:39:45,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_137022,2026-07-29 14:08:36,CMP_102,Tech Gadgets Launch,CTV,impression,0.0061,0.0
EVT_830842,2026-07-31 13:44:43,CMP_101,Summer Apparel,OLV,impression,0.0082,0.0
EVT_913635,2026-07-29 06:35:02,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_406817,2026-07-31 15:59:25,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_940033,2026-07-30 07:17:15,CMP_101,Summer Apparel,OLV,impression,0.012,0.0
EVT_964379,2026-07-29 03:27:47,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_285621,2026-07-30 06:11:01,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_150762,2026-07-31 19:27:56,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_132869,2026-07-29 22:18:22,CMP_101,Summer Apparel,OLV,impression,0.0124,0.0
EVT_918510,2026-07-28 21:19:34,CMP_101,Summer Apparel,OLV,impression,0.0147,0.0
EVT_458283,2026-07-29 22:52:42,CMP_103,B2B SaaS Trial,Display,impression,0.005,0.0
EVT_477262,2026-07-30 04:38:58,CMP_103,B2B SaaS Trial,Display,impression,0.0145,0.0
EVT_550313,2026-07-29 10:51:51,CMP_103,B2B SaaS Trial,Display,impression,0.0103,0.0
EVT_923775,2026-07-29 11:39:26,CMP_102,Tech Gadgets Launch,CTV,impression,0.0092,0.0
EVT_449887,2026-07-31 18:25:34,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_661502,2026-07-31 09:59:40,CMP_103,B2B SaaS Trial,Display,impression,0.0044,0.0
EVT_375586,2026-07-31 08:28:05,CMP_103,B2B SaaS Trial,Display,impression,0.0053,0.0
EVT_438957,2026-07-31 10:54:59,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_252986,2026-07-31 00:11:41,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_231485,2026-07-31 11:53:42,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_373986,2026-07-29 15:55:13,CMP_102,Tech Gadgets Launch,CTV,impression,0.0049,0.0
EVT_520106,2026-07-31 13:00:33,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_237634,2026-07-30 07:08:30,CMP_103,B2B SaaS Trial,Display,impression,0.007,0.0
EVT_806484,2026-07-30 20:56:52,CMP_103,B2B SaaS Trial,Display,impression,0.0146,0.0
EVT_331538,2026-07-30 15:35:08,CMP_102,Tech Gadgets Launch,CTV,impression,0.008,0.0
EVT_162879,2026-07-31 19:23:44,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_560486,2026-07-29 15:33:15,CMP_102,Tech Gadgets Launch,CTV,impression,0.0137,0.0
EVT_362198,2026-07-29 17:32:21,CMP_103,B2B SaaS Trial,Display,impression,0.0085,0.0
EVT_674783,2026-07-30 11:56:29,CMP_101,Summer Apparel,OLV,impression,0.0041,0.0
EVT_903134,2026-07-31 04:39:45,CMP_102,Tech Gadgets Launch,CTV,impression,0.0099,0.0
EVT_731397,2026-07-29 12:17:23,CMP_103,B2B SaaS Trial,Display,impression,0.0022,0.0
EVT_135237,2026-07-31 13:19:45,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_130877,2026-07-28 20:37:54,CMP_102,Tech Gadgets Launch,CTV,q4_100,0.0,0.0
EVT_142555,2026-07-29 06:21:43,CMP_101,Summer Apparel,OLV,impression,0.0021,0.0
EVT_878133,2026-07-31 01:34:21,CMP_103,B2B SaaS Trial,Display,impression,0.0065,0.0
EVT_715859,2026-07-29 00:59:14,CMP_103,B2B SaaS Trial,Display,impression,0.0025,0.0
EVT_721649,2026-07-29 12:52:38,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_556528,2026-07-30 18:04:18,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_120622,2026-07-30 14:22:31,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_148415,2026-07-29 14:08:02,CMP_102,Tech Gadgets Launch,CTV,impression,0.0146,0.0
EVT_699926,2026-07-28 22:37:34,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_900958,2026-07-30 05:59:45,CMP_102,Tech Gadgets Launch,CTV,impression,0.0092,0.0
EVT_660097,2026-07-29 11:54:31,CMP_103,B2B SaaS Trial,Display,impression,0.0071,0.0
EVT_891986,2026-07-30 06:30:41,CMP_102,Tech Gadgets Launch,CTV,impression,0.0051,0.0
EVT_180559,2026-07-31 05:17:44,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_328176,2026-07-31 14:30:40,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_318385,2026-07-30 16:51:29,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_725786,2026-07-30 05:45:49,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_794106,2026-07-28 20:56:12,CMP_103,B2B SaaS Trial,Display,conversion,0.0,107.43
EVT_607378,2026-07-30 07:47:04,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_851542,2026-07-29 08:00:26,CMP_103,B2B SaaS Trial,Display,impression,0.0079,0.0
EVT_400210,2026-07-31 09:34:38,CMP_103,B2B SaaS Trial,Display,impression,0.0064,0.0
EVT_736797,2026-07-30 10:58:18,CMP_103,B2B SaaS Trial,Display,impression,0.0089,0.0
EVT_362967,2026-07-30 17:42:42,CMP_102,Tech Gadgets Launch,CTV,impression,0.0034,0.0
EVT_111789,2026-07-30 23:07:52,CMP_102,Tech Gadgets Launch,CTV,impression,0.0138,0.0
EVT_304482,2026-07-29 18:04:31,CMP_102,Tech Gadgets Launch,CTV,impression,0.0094,0.0
EVT_269959,2026-07-29 21:25:21,CMP_101,Summer Apparel,OLV,impression,0.0101,0.0
EVT_339684,2026-07-31 18:54:46,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_483419,2026-07-29 12:52:49,CMP_103,B2B SaaS Trial,Display,impression,0.0135,0.0
EVT_948645,2026-07-29 07:34:05,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_396104,2026-07-30 03:12:58,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_250536,2026-07-30 08:22:15,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_643401,2026-07-29 18:46:12,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_277908,2026-07-30 22:56:45,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_378982,2026-07-29 18:19:28,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_512650,2026-07-31 06:58:50,CMP_103,B2B SaaS Trial,Display,impression,0.009,0.0
EVT_417086,2026-07-30 01:54:44,CMP_103,B2B SaaS Trial,Display,q4_100,0.0,0.0
EVT_805850,2026-07-31 19:54:58,CMP_101,Summer Apparel,OLV,impression,0.0036,0.0
EVT_617700,2026-07-29 14:19:20,CMP_103,B2B SaaS Trial,Display,impression,0.0113,0.0
EVT_831433,2026-07-29 13:07:45,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_202875,2026-07-30 10:27:34,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_287646,2026-07-29 07:18:47,CMP_103,B2B SaaS Trial,Display,impression,0.0138,0.0
EVT_983880,2026-07-29 01:08:09,CMP_103,B2B SaaS Trial,Display,impression,0.0141,0.0
EVT_862343,2026-07-29 09:23:11,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_764314,2026-07-30 02:52:16,CMP_101,Summer Apparel,OLV,impression,0.007,0.0
EVT_251867,2026-07-31 01:13:10,CMP_102,Tech Gadgets Launch,CTV,impression,0.0116,0.0
EVT_275109,2026-07-30 05:56:43,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_656869,2026-07-31 15:32:03,CMP_101,Summer Apparel,OLV,impression,0.0103,0.0
EVT_484790,2026-07-30 06:38:27,CMP_102,Tech Gadgets Launch,CTV,impression,0.0039,0.0
EVT_159017,2026-07-31 02:25:50,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_330051,2026-07-31 11:58:45,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_148241,2026-07-31 12:03:59,CMP_101,Summer Apparel,OLV,impression,0.0024,0.0
EVT_970534,2026-07-31 11:18:05,CMP_101,Summer Apparel,OLV,impression,0.0127,0.0
EVT_667437,2026-07-29 10:53:11,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_559428,2026-07-29 16:28:51,CMP_101,Summer Apparel,OLV,impression,0.0109,0.0
EVT_826294,2026-07-29 05:57:05,CMP_103,B2B SaaS Trial,Display,impression,0.0082,0.0
EVT_127069,2026-07-29 08:02:26,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_308318,2026-07-29 10:05:41,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_530091,2026-07-30 07:45:36,CMP_101,Summer Apparel,OLV,impression,0.0082,0.0
EVT_257981,2026-07-29 11:15:51,CMP_103,B2B SaaS Trial,Display,impression,0.0036,0.0
EVT_204104,2026-07-30 08:21:09,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_703063,2026-07-31 14:33:28,CMP_102,Tech Gadgets Launch,CTV,impression,0.0044,0.0
EVT_141432,2026-07-30 07:01:48,CMP_101,Summer Apparel,OLV,impression,0.0047,0.0
EVT_215458,2026-07-30 19:38:38,CMP_102,Tech Gadgets Launch,CTV,impression,0.0087,0.0
EVT_945991,2026-07-31 20:07:08,CMP_101,Summer Apparel,OLV,impression,0.0076,0.0
EVT_963002,2026-07-29 16:53:34,CMP_102,Tech Gadgets Launch,CTV,impression,0.0023,0.0
EVT_144738,2026-07-29 01:44:07,CMP_103,B2B SaaS Trial,Display,impression,0.0035,0.0
EVT_374871,2026-07-30 23:17:50,CMP_102,Tech Gadgets Launch,CTV,impression,0.0084,0.0
EVT_848419,2026-07-30 17:51:55,CMP_102,Tech Gadgets Launch,CTV,impression,0.0074,0.0
EVT_720482,2026-07-30 19:26:25,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_529327,2026-07-29 11:57:24,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_835181,2026-07-29 12:55:40,CMP_103,B2B SaaS Trial,Display,impression,0.0028,0.0
EVT_281646,2026-07-31 00:30:10,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_553570,2026-07-30 20:55:34,CMP_101,Summer Apparel,OLV,impression,0.0049,0.0
EVT_273218,2026-07-29 15:26:21,CMP_101,Summer Apparel,OLV,impression,0.0044,0.0
EVT_766000,2026-07-29 20:32:55,CMP_103,B2B SaaS Trial,Display,impression,0.0066,0.0
EVT_772366,2026-07-30 01:29:01,CMP_103,B2B SaaS Trial,Display,q4_100,0.0,0.0
EVT_164135,2026-07-29 16:04:45,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_944701,2026-07-31 09:25:03,CMP_102,Tech Gadgets Launch,CTV,impression,0.0071,0.0
EVT_881810,2026-07-30 04:39:24,CMP_102,Tech Gadgets Launch,CTV,impression,0.0102,0.0
EVT_476582,2026-07-31 13:43:48,CMP_102,Tech Gadgets Launch,CTV,impression,0.0066,0.0
EVT_339475,2026-07-30 09:26:43,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_740790,2026-07-29 01:09:30,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_547645,2026-07-31 09:30:50,CMP_101,Summer Apparel,OLV,impression,0.0057,0.0
EVT_367770,2026-07-29 07:23:22,CMP_101,Summer Apparel,OLV,impression,0.0063,0.0
EVT_778540,2026-07-31 12:25:24,CMP_102,Tech Gadgets Launch,CTV,impression,0.0077,0.0
EVT_667220,2026-07-31 05:32:15,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_278937,2026-07-30 02:53:48,CMP_103,B2B SaaS Trial,Display,impression,0.0099,0.0
EVT_800754,2026-07-29 00:02:10,CMP_103,B2B SaaS Trial,Display,q4_100,0.0,0.0
EVT_974972,2026-07-31 03:06:25,CMP_101,Summer Apparel,OLV,impression,0.009,0.0
EVT_761108,2026-07-30 14:05:07,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_983842,2026-07-29 14:59:29,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_903524,2026-07-31 08:17:35,CMP_101,Summer Apparel,OLV,impression,0.0133,0.0
EVT_939718,2026-07-31 03:05:44,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_707875,2026-07-30 02:55:29,CMP_103,B2B SaaS Trial,Display,impression,0.0098,0.0
EVT_469323,2026-07-29 11:14:08,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_589190,2026-07-29 19:16:40,CMP_103,B2B SaaS Trial,Display,impression,0.0033,0.0
EVT_133682,2026-07-31 02:33:01,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_449636,2026-07-29 14:24:12,CMP_102,Tech Gadgets Launch,CTV,impression,0.0078,0.0
EVT_338321,2026-07-29 01:46:03,CMP_103,B2B SaaS Trial,Display,click,0.0,0.0
EVT_418169,2026-07-28 21:15:19,CMP_103,B2B SaaS Trial,Display,impression,0.0038,0.0
EVT_100897,2026-07-29 22:20:18,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_307131,2026-07-30 20:52:17,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_346376,2026-07-29 19:04:32,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_574047,2026-07-30 00:22:30,CMP_102,Tech Gadgets Launch,CTV,impression,0.0036,0.0
EVT_506371,2026-07-29 20:49:06,CMP_103,B2B SaaS Trial,Display,impression,0.0027,0.0
EVT_395593,2026-07-31 03:25:46,CMP_101,Summer Apparel,OLV,impression,0.0052,0.0
EVT_534496,2026-07-30 08:05:37,CMP_103,B2B SaaS Trial,Display,impression,0.0104,0.0
EVT_180509,2026-07-31 11:09:16,CMP_103,B2B SaaS Trial,Display,impression,0.0147,0.0
EVT_366625,2026-07-31 17:55:26,CMP_103,B2B SaaS Trial,Display,impression,0.01,0.0
EVT_585264,2026-07-29 01:52:36,CMP_103,B2B SaaS Trial,Display,impression,0.0139,0.0
EVT_406631,2026-07-31 15:53:52,CMP_101,Summer Apparel,OLV,impression,0.0049,0.0
EVT_964384,2026-07-29 11:12:55,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_676579,2026-07-29 07:15:13,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_383112,2026-07-28 21:51:32,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_741311,2026-07-29 06:01:03,CMP_102,Tech Gadgets Launch,CTV,impression,0.0036,0.0
EVT_865871,2026-07-31 03:44:11,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_371898,2026-07-29 19:31:15,CMP_102,Tech Gadgets Launch,CTV,impression,0.0021,0.0
EVT_356619,2026-07-30 11:37:21,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_651324,2026-07-30 04:08:59,CMP_101,Summer Apparel,OLV,impression,0.0032,0.0
EVT_993322,2026-07-31 18:36:33,CMP_102,Tech Gadgets Launch,CTV,impression,0.0097,0.0
EVT_191187,2026-07-29 18:07:42,CMP_103,B2B SaaS Trial,Display,impression,0.0123,0.0
EVT_485621,2026-07-30 23:11:11,CMP_103,B2B SaaS Trial,Display,q4_100,0.0,0.0
